"","GCAM_region_ID","Indicator.Name","region","year","value"
"1717",21,"Population, female","Middle East","2013",112973817
"1718",22,"Population, female","Pakistan","2013",99958919
"1719",23,"Population, female","Russia","2013",77025825
"1720",24,"Population, female","South Africa","2013",27837495
"1721",25,"Population, female","South America_Northern","2013",15637326
"1722",26,"Population, female","South America_Southern","2013",41893753
"1723",27,"Population, female","South Asia","2013",118461671
"1724",28,"Population, female","South Korea","2013",25224087
"1725",29,"Population, female","Southeast Asia","2013",203071133
"1726",30,"Population, total","Taiwan","2013",0
"1727",31,"Population, female","Argentina","2013",21332490
"1728",32,"Population, female","Colombia","2013",23387544
"1729",1,"Population, female","USA","2014",162988348
"1730",2,"Population, female","Africa_Eastern","2014",148208770
"1731",3,"Population, female","Africa_Northern","2014",91975658
"1732",4,"Population, female","Africa_Southern","2014",80662213
"1733",5,"Population, female","Africa_Western","2014",236606165
"1734",6,"Population, female","Australia_NZ","2014",14111341
"1735",7,"Population, female","Brazil","2014",103274465
"1736",8,"Population, female","Canada","2014",17855282
"1737",9,"Population, female","Central America and Caribbean","2014",42166609
"1738",10,"Population, female","Central Asia","2014",44231546
"1739",11,"Population, female","China","2014",673888536
"1740",12,"Population, female","EU-12","2014",52109157
"1741",13,"Population, female","EU-15","2014",206081457
"1742",14,"Population, female","Europe_Eastern","2014",30910299
"1743",15,"Population, female","Europe_Non_EU","2014",49422553
"1744",16,"Population, female","European Free Trade Association","2014",6876561
"1745",17,"Population, female","India","2014",631697152
"1746",18,"Population, female","Indonesia","2014",127158711
"1747",19,"Population, female","Japan","2014",65324683
"1748",20,"Population, female","Mexico","2014",60610526
"1749",21,"Population, female","Middle East","2014",115389779
"1750",22,"Population, female","Pakistan","2014",101436628
"1751",23,"Population, female","Russia","2014",77153880
"1752",24,"Population, female","South Africa","2014",28228865
"1753",25,"Population, female","South America_Northern","2014",15829092
"1754",26,"Population, female","South America_Southern","2014",42405447
"1755",27,"Population, female","South Asia","2014",120264549
"1756",28,"Population, female","South Korea","2014",25356139
"1757",29,"Population, female","Southeast Asia","2014",205380064
"1758",30,"Population, total","Taiwan","2014",0
"1759",31,"Population, female","Argentina","2014",21562981
"1760",32,"Population, female","Colombia","2014",23617367
"1761",1,"Population, female","USA","2015",164031621
"1762",2,"Population, female","Africa_Eastern","2015",152058538
"1763",3,"Population, female","Africa_Northern","2015",93746393
"1764",4,"Population, female","Africa_Southern","2015",83117155
"1765",5,"Population, female","Africa_Western","2015",243274192
"1766",6,"Population, female","Australia_NZ","2015",14336996
"1767",7,"Population, female","Brazil","2015",104179515
"1768",8,"Population, female","Canada","2015",17988513
"1769",9,"Population, female","Central America and Caribbean","2015",42667724
"1770",10,"Population, female","Central Asia","2015",44916914
"1771",11,"Population, female","China","2015",677929478
"1772",12,"Population, female","EU-12","2015",51997972
"1773",13,"Population, female","EU-15","2015",206871151
"1774",14,"Population, female","Europe_Eastern","2015",30827227
"1775",15,"Population, female","Europe_Non_EU","2015",50125538
"1776",16,"Population, female","European Free Trade Association","2015",6945301
"1777",17,"Population, female","India","2015",639323292
"1778",18,"Population, female","Indonesia","2015",128574643
"1779",19,"Population, female","Japan","2015",65267090
"1780",20,"Population, female","Mexico","2015",61325120
"1781",21,"Population, female","Middle East","2015",117718802
"1782",22,"Population, female","Pakistan","2015",102985590
"1783",23,"Population, female","Russia","2015",77273424
"1784",24,"Population, female","South Africa","2015",28721087
"1785",25,"Population, female","South America_Northern","2015",16012022
"1786",26,"Population, female","South America_Southern","2015",42937964
"1787",27,"Population, female","South Asia","2015",121974692
"1788",28,"Population, female","South Korea","2015",25466609
"1789",29,"Population, female","Southeast Asia","2015",207685998
"1790",30,"Population, total","Taiwan","2015",0
"1791",31,"Population, female","Argentina","2015",21791541
"1792",32,"Population, female","Colombia","2015",23847355
"1793",1,"Population, female","USA","2016",165064523
"1794",2,"Population, female","Africa_Eastern","2016",156027773
"1795",3,"Population, female","Africa_Northern","2016",95484116
"1796",4,"Population, female","Africa_Southern","2016",85669833
"1797",5,"Population, female","Africa_Western","2016",250135450
"1798",6,"Population, female","Australia_NZ","2016",14584712
"1799",7,"Population, female","Brazil","2016",105065188
"1800",8,"Population, female","Canada","2016",18192222
"1801",9,"Population, female","Central America and Caribbean","2016",43162322
"1802",10,"Population, female","Central Asia","2016",45601997
"1803",11,"Population, female","China","2016",681965380
"1804",12,"Population, female","EU-12","2016",51869070
"1805",13,"Population, female","EU-15","2016",207644669
"1806",14,"Population, female","Europe_Eastern","2016",30725476
"1807",15,"Population, female","Europe_Non_EU","2016",50755940
"1808",16,"Population, female","European Free Trade Association","2016",7009219
"1809",17,"Population, female","India","2016",647012921
"1810",18,"Population, female","Indonesia","2016",129940374
"1811",19,"Population, female","Japan","2016",65245704
"1812",20,"Population, female","Mexico","2016",62029592
"1813",21,"Population, female","Middle East","2016",119838998
"1814",22,"Population, female","Pakistan","2016",104630327
"1815",23,"Population, female","Russia","2016",77378095
"1816",24,"Population, female","South Africa","2016",29004108
"1817",25,"Population, female","South America_Northern","2016",16134850
"1818",26,"Population, female","South America_Southern","2016",43513553
"1819",27,"Population, female","South Asia","2016",123657712
"1820",28,"Population, female","South Korea","2016",25566204
"1821",29,"Population, female","Southeast Asia","2016",210043283
"1822",30,"Population, total","Taiwan","2016",0
"1823",31,"Population, female","Argentina","2016",22019065
"1824",32,"Population, female","Colombia","2016",24107989
"1825",1,"Population, female","USA","2017",165951971
"1826",2,"Population, female","Africa_Eastern","2017",160081986
"1827",3,"Population, female","Africa_Northern","2017",97197138
"1828",4,"Population, female","Africa_Southern","2017",88269042
"1829",5,"Population, female","Africa_Western","2017",257166906
"1830",6,"Population, female","Australia_NZ","2017",14840473
"1831",7,"Population, female","Brazil","2017",105937948
"1832",8,"Population, female","Canada","2017",18406915
"1833",9,"Population, female","Central America and Caribbean","2017",43648868
"1834",10,"Population, female","Central Asia","2017",46270673
"1835",11,"Population, female","China","2017",686320199
"1836",12,"Population, female","EU-12","2017",51757199
"1837",13,"Population, female","EU-15","2017",208275731
"1838",14,"Population, female","Europe_Eastern","2017",30594948
"1839",15,"Population, female","Europe_Non_EU","2017",51227382
"1840",16,"Population, female","European Free Trade Association","2017",7068185
"1841",17,"Population, female","India","2017",654607791
"1842",18,"Population, female","Indonesia","2017",131253454
"1843",19,"Population, female","Japan","2017",65206949
"1844",20,"Population, female","Mexico","2017",62712641
"1845",21,"Population, female","Middle East","2017",121910992
"1846",22,"Population, female","Pakistan","2017",106376569
"1847",23,"Population, female","Russia","2017",77431943
"1848",24,"Population, female","South Africa","2017",29175940
"1849",25,"Population, female","South America_Northern","2017",16063658
"1850",26,"Population, female","South America_Southern","2017",44155486
"1851",27,"Population, female","South Asia","2017",125439589
"1852",28,"Population, female","South Korea","2017",25654936
"1853",29,"Population, female","Southeast Asia","2017",212346577
"1854",30,"Population, total","Taiwan","2017",0
"1855",31,"Population, female","Argentina","2017",22244116
"1856",32,"Population, female","Colombia","2017",24477100
"1857",1,"Population, female","USA","2018",166659845
"1858",2,"Population, female","Africa_Eastern","2018",164255926
"1859",3,"Population, female","Africa_Northern","2018",98871408
"1860",4,"Population, female","Africa_Southern","2018",90875593
"1861",5,"Population, female","Africa_Western","2018",264249986
"1862",6,"Population, female","Australia_NZ","2018",15069180
"1863",7,"Population, female","Brazil","2018",106812144
"1864",8,"Population, female","Canada","2018",18659541
"1865",9,"Population, female","Central America and Caribbean","2018",44131378
"1866",10,"Population, female","Central Asia","2018",46948720
"1867",11,"Population, female","China","2018",689822559
"1868",12,"Population, female","EU-12","2018",51665200
"1869",13,"Population, female","EU-15","2018",208907918
"1870",14,"Population, female","Europe_Eastern","2018",30442848
"1871",15,"Population, female","Europe_Non_EU","2018",51528061
"1872",16,"Population, female","European Free Trade Association","2018",7119379
"1873",17,"Population, female","India","2018",661854076
"1874",18,"Population, female","Indonesia","2018",132530163
"1875",19,"Population, female","Japan","2018",65140618
"1876",20,"Population, female","Mexico","2018",63328698
"1877",21,"Population, female","Middle East","2018",124213256
"1878",22,"Population, female","Pakistan","2018",108293156
"1879",23,"Population, female","Russia","2018",77393346
"1880",24,"Population, female","South Africa","2018",29517286
"1881",25,"Population, female","South America_Northern","2018",15718365
"1882",26,"Population, female","South America_Southern","2018",44917184
"1883",27,"Population, female","South Asia","2018",127236091
"1884",28,"Population, female","South Korea","2018",25783018
"1885",29,"Population, female","Southeast Asia","2018",214574147
"1886",30,"Population, total","Taiwan","2018",0
"1887",31,"Population, female","Argentina","2018",22467488
"1888",32,"Population, female","Colombia","2018",24945907
"1889",1,"Population, female","USA","2019",167336231
"1890",2,"Population, female","Africa_Eastern","2019",168633503
"1891",3,"Population, female","Africa_Northern","2019",100487020
"1892",4,"Population, female","Africa_Southern","2019",93498517
"1893",5,"Population, female","Africa_Western","2019",271418811
"1894",6,"Population, female","Australia_NZ","2019",15287207
"1895",7,"Population, female","Brazil","2019",107663080
"1896",8,"Population, female","Canada","2019",18921018
"1897",9,"Population, female","Central America and Caribbean","2019",44599526
"1898",10,"Population, female","Central Asia","2019",47658546
"1899",11,"Population, female","China","2019",692571871
"1900",12,"Population, female","EU-12","2019",51599812
"1901",13,"Population, female","EU-15","2019",209298258
"1902",14,"Population, female","Europe_Eastern","2019",30291704
"1903",15,"Population, female","Europe_Non_EU","2019",51811738
"1904",16,"Population, female","European Free Trade Association","2019",7169336
"1905",17,"Population, female","India","2019",668786993
"1906",18,"Population, female","Indonesia","2019",133784436
"1907",19,"Population, female","Japan","2019",65065286
"1908",20,"Population, female","Mexico","2019",63898082
"1909",21,"Population, female","Middle East","2019",126621885
"1910",22,"Population, female","Pakistan","2019",110278237
"1911",23,"Population, female","Russia","2019",77329730
"1912",24,"Population, female","South Africa","2019",29879107
"1913",25,"Population, female","South America_Northern","2019",15312607
"1914",26,"Population, female","South America_Southern","2019",45696508
"1915",27,"Population, female","South Asia","2019",129020853
"1916",28,"Population, female","South Korea","2019",25889856
"1917",29,"Population, female","Southeast Asia","2019",216761763
"1918",30,"Population, total","Taiwan","2019",0
"1919",31,"Population, female","Argentina","2019",22689693
"1920",32,"Population, female","Colombia","2019",25408106
"1921",1,"Population, female","USA","2020",168988423
"1922",2,"Population, female","Africa_Eastern","2020",173103467
"1923",3,"Population, female","Africa_Northern","2020",102073193
"1924",4,"Population, female","Africa_Southern","2020",96170631
"1925",5,"Population, female","Africa_Western","2020",278774305
"1926",6,"Population, female","Australia_NZ","2020",15492347
"1927",7,"Population, female","Brazil","2020",108417015
"1928",8,"Population, female","Canada","2020",19121762
"1929",9,"Population, female","Central America and Caribbean","2020",45061924
"1930",10,"Population, female","Central Asia","2020",48375436
"1931",11,"Population, female","China","2020",694558501
"1932",12,"Population, female","EU-12","2020",51499693
"1933",13,"Population, female","EU-15","2020",209662668
"1934",14,"Population, female","Europe_Eastern","2020",30132286
"1935",15,"Population, female","Europe_Non_EU","2020",52083691
"1936",16,"Population, female","European Free Trade Association","2020",7216940
"1937",17,"Population, female","India","2020",675389679
"1938",18,"Population, female","Indonesia","2020",134930389
"1939",19,"Population, female","Japan","2020",64885399
"1940",20,"Population, female","Mexico","2020",64410851
"1941",21,"Population, female","Middle East","2020",128592714
"1942",22,"Population, female","Pakistan","2020",112381099
"1943",23,"Population, female","Russia","2020",77147284
"1944",24,"Population, female","South Africa","2020",30221143
"1945",25,"Population, female","South America_Northern","2020",15088406
"1946",26,"Population, female","South America_Southern","2020",46331647
"1947",27,"Population, female","South Asia","2020",130940292
"1948",28,"Population, female","South Korea","2020",25938911
"1949",29,"Population, female","Southeast Asia","2020",218910111
"1950",30,"Population, total","Taiwan","2020",0
"1951",31,"Population, female","Argentina","2020",22911069
"1952",32,"Population, female","Colombia","2020",25791075
"1953",1,"Population, female","USA","2021",169327921
"1954",2,"Population, female","Africa_Eastern","2021",177564634
"1955",3,"Population, female","Africa_Northern","2021",103625208
"1956",4,"Population, female","Africa_Southern","2021",98871580
"1957",5,"Population, female","Africa_Western","2021",286244650
"1958",6,"Population, female","Australia_NZ","2021",15514125
"1959",7,"Population, female","Brazil","2021",109034931
"1960",8,"Population, female","Canada","2021",19230969
"1961",9,"Population, female","Central America and Caribbean","2021",45509000
"1962",10,"Population, female","Central Asia","2021",49081249
"1963",11,"Population, female","China","2021",695578026
"1964",12,"Population, female","EU-12","2021",51203096
"1965",13,"Population, female","EU-15","2021",209741486
"1966",14,"Population, female","Europe_Eastern","2021",29912951
"1967",15,"Population, female","Europe_Non_EU","2021",52255753
"1968",16,"Population, female","European Free Trade Association","2021",7264810
"1969",17,"Population, female","India","2021",681060412
"1970",18,"Population, female","Indonesia","2021",135900714
"1971",19,"Population, female","Japan","2021",64594414
"1972",20,"Population, female","Mexico","2021",64849001
"1973",21,"Population, female","Middle East","2021",130344376
"1974",22,"Population, female","Pakistan","2021",114586264
"1975",23,"Population, female","Russia","2021",76824577
"1976",24,"Population, female","South Africa","2021",30497646
"1977",25,"Population, female","South America_Northern","2021",14961586
"1978",26,"Population, female","South America_Southern","2021",46875654
"1979",27,"Population, female","South Asia","2021",132934906
"1980",28,"Population, female","South Korea","2021",25902500
"1981",29,"Population, female","Southeast Asia","2021",220841542
"1982",30,"Population, total","Taiwan","2021",0
"1983",31,"Population, female","Argentina","2021",23130548
"1984",32,"Population, female","Colombia","2021",26101321
"1985",1,"Population, female","USA","2022",170024585
"1986",2,"Population, female","Africa_Eastern","2022",182022780
"1987",3,"Population, female","Africa_Northern","2022",105135126
"1988",4,"Population, female","Africa_Southern","2022",101587534
"1989",5,"Population, female","Africa_Western","2022",293827923
"1990",6,"Population, female","Australia_NZ","2022",15663253
"1991",7,"Population, female","Brazil","2022",109580471
"1992",8,"Population, female","Canada","2022",19583244
"1993",9,"Population, female","Central America and Caribbean","2022",45941461
"1994",10,"Population, female","Central Asia","2022",50005964
"1995",11,"Population, female","China","2022",695858997
"1996",12,"Population, female","EU-12","2022",50789565
"1997",13,"Population, female","EU-15","2022",210466586
"1998",14,"Population, female","Europe_Eastern","2022",26877590
"1999",15,"Population, female","Europe_Non_EU","2022",52456570
"2000",16,"Population, female","European Free Trade Association","2022",7324271
"2001",17,"Population, female","India","2022",685992675
"2002",18,"Population, female","Indonesia","2022",136798063
"2003",19,"Population, female","Japan","2022",64314912
"2004",20,"Population, female","Mexico","2022",65309171
"2005",21,"Population, female","Middle East","2022",132429874
"2006",22,"Population, female","Pakistan","2022",116863982
"2007",23,"Population, female","Russia","2022",76884903
"2008",24,"Population, female","South Africa","2022",30725879
"2009",25,"Population, female","South America_Northern","2022",15028063
"2010",26,"Population, female","South America_Southern","2022",47323883
"2011",27,"Population, female","South Asia","2022",134680052
"2012",28,"Population, female","South Korea","2022",25854364
"2013",29,"Population, female","Southeast Asia","2022",222887191
"2014",30,"Population, total","Taiwan","2022",0
"2015",31,"Population, female","Argentina","2022",23345532
"2016",32,"Population, female","Colombia","2022",26298417
