"","GCAM_region_ID","Indicator.Name","region","year","value"
"1717",21,"Population, male","Middle East","2013",125951324
"1718",22,"Population, male","Pakistan","2013",105378643
"1719",23,"Population, male","Russia","2013",66481170
"1720",24,"Population, male","South Africa","2013",26036121
"1721",25,"Population, male","South America_Northern","2013",15512063
"1722",26,"Population, male","South America_Southern","2013",41508150
"1723",27,"Population, male","South Asia","2013",116752604
"1724",28,"Population, male","South Korea","2013",25204806
"1725",29,"Population, male","Southeast Asia","2013",202371635
"1726",30,"Population, total","Taiwan","2013",0
"1727",31,"Population, male","Argentina","2013",20870445
"1728",32,"Population, male","Colombia","2013",22850386
"1729",1,"Population, male","USA","2014",159040737
"1730",2,"Population, male","Africa_Eastern","2014",147599834
"1731",3,"Population, male","Africa_Northern","2014",94152148
"1732",4,"Population, male","Africa_Southern","2014",77115375
"1733",5,"Population, male","Africa_Western","2014",237482431
"1734",6,"Population, male","Australia_NZ","2014",13880846
"1735",7,"Population, male","Brazil","2014",100185186
"1736",8,"Population, male","Canada","2014",17582153
"1737",9,"Population, male","Central America and Caribbean","2014",41690164
"1738",10,"Population, male","Central Asia","2014",42686684
"1739",11,"Population, male","China","2014",705805131
"1740",12,"Population, male","EU-12","2014",48760187
"1741",13,"Population, male","EU-15","2014",197601577
"1742",14,"Population, male","Europe_Eastern","2014",26668187
"1743",15,"Population, male","Europe_Non_EU","2014",49207938
"1744",16,"Population, male","European Free Trade Association","2014",6813803
"1745",17,"Population, male","India","2014",675549357
"1746",18,"Population, male","Indonesia","2014",129071050
"1747",19,"Population, male","Japan","2014",61951317
"1748",20,"Population, male","Mexico","2014",58145362
"1749",21,"Population, male","Middle East","2014",128723352
"1750",22,"Population, male","Pakistan","2014",106815000
"1751",23,"Population, male","Russia","2014",66665787
"1752",24,"Population, male","South Africa","2014",26500685
"1753",25,"Population, male","South America_Northern","2014",15684963
"1754",26,"Population, male","South America_Southern","2014",41992976
"1755",27,"Population, male","South Asia","2014",118267617
"1756",28,"Population, male","South Korea","2014",25390519
"1757",29,"Population, male","Southeast Asia","2014",204710443
"1758",30,"Population, total","Taiwan","2014",0
"1759",31,"Population, male","Argentina","2014",21106519
"1760",32,"Population, male","Colombia","2014",23060580
"1761",1,"Population, male","USA","2015",160288318
"1762",2,"Population, male","Africa_Eastern","2015",151431964
"1763",3,"Population, male","Africa_Northern","2015",95951032
"1764",4,"Population, male","Africa_Southern","2015",79579075
"1765",5,"Population, male","Africa_Western","2015",244274209
"1766",6,"Population, male","Australia_NZ","2015",14088398
"1767",7,"Population, male","Brazil","2015",101008689
"1768",8,"Population, male","Canada","2015",17714395
"1769",9,"Population, male","Central America and Caribbean","2015",42168168
"1770",10,"Population, male","Central Asia","2015",43390146
"1771",11,"Population, male","China","2015",709837062
"1772",12,"Population, male","EU-12","2015",48688640
"1773",13,"Population, male","EU-15","2015",198516112
"1774",14,"Population, male","Europe_Eastern","2015",26623863
"1775",15,"Population, male","Europe_Non_EU","2015",49917040
"1776",16,"Population, male","European Free Trade Association","2015",6893872
"1777",17,"Population, male","India","2015",683543213
"1778",18,"Population, male","Indonesia","2015",130517327
"1779",19,"Population, male","Japan","2015",61873910
"1780",20,"Population, male","Mexico","2015",58824776
"1781",21,"Population, male","Middle East","2015",131638929
"1782",22,"Population, male","Pakistan","2015",107983708
"1783",23,"Population, male","Russia","2015",66823446
"1784",24,"Population, male","South Africa","2015",27155417
"1785",25,"Population, male","South America_Northern","2015",15848201
"1786",26,"Population, male","South America_Southern","2015",42510779
"1787",27,"Population, male","South Asia","2015",119734686
"1788",28,"Population, male","South Korea","2015",25548338
"1789",29,"Population, male","Southeast Asia","2015",207048277
"1790",30,"Population, total","Taiwan","2015",0
"1791",31,"Population, male","Argentina","2015",21340426
"1792",32,"Population, male","Colombia","2015",23272374
"1793",1,"Population, male","USA","2016",161521419
"1794",2,"Population, male","Africa_Eastern","2016",155379242
"1795",3,"Population, male","Africa_Northern","2016",97714369
"1796",4,"Population, male","Africa_Southern","2016",82171458
"1797",5,"Population, male","Africa_Western","2016",251278548
"1798",6,"Population, male","Australia_NZ","2016",14320295
"1799",7,"Population, male","Brazil","2016",101794390
"1800",8,"Population, male","Canada","2016",17917265
"1801",9,"Population, male","Central America and Caribbean","2016",42636982
"1802",10,"Population, male","Central Asia","2016",44094047
"1803",11,"Population, male","China","2016",713787908
"1804",12,"Population, male","EU-12","2016",48604097
"1805",13,"Population, male","EU-15","2016",199431682
"1806",14,"Population, male","Europe_Eastern","2016",26551761
"1807",15,"Population, male","Europe_Non_EU","2016",50548004
"1808",16,"Population, male","European Free Trade Association","2016",6971685
"1809",17,"Population, male","India","2016",691623419
"1810",18,"Population, male","Indonesia","2016",131909809
"1811",19,"Population, male","Japan","2016",61830297
"1812",20,"Population, male","Mexico","2016",59489629
"1813",21,"Population, male","Middle East","2016",134401307
"1814",22,"Population, male","Pakistan","2016",108894512
"1815",23,"Population, male","Russia","2016",66964302
"1816",24,"Population, male","South Africa","2016",27418165
"1817",25,"Population, male","South America_Northern","2016",15947153
"1818",26,"Population, male","South America_Southern","2016",43086087
"1819",27,"Population, male","South Asia","2016",121253760
"1820",28,"Population, male","South Korea","2016",25651599
"1821",29,"Population, male","Southeast Asia","2016",209433065
"1822",30,"Population, total","Taiwan","2016",0
"1823",31,"Population, male","Argentina","2016",21571303
"1824",32,"Population, male","Colombia","2016",23517966
"1825",1,"Population, male","USA","2017",162602724
"1826",2,"Population, male","Africa_Eastern","2017",159412651
"1827",3,"Population, male","Africa_Northern","2017",99446614
"1828",4,"Population, male","Africa_Southern","2017",84794765
"1829",5,"Population, male","Africa_Western","2017",258463109
"1830",6,"Population, male","Australia_NZ","2017",14567328
"1831",7,"Population, male","Brazil","2017",102567011
"1832",8,"Population, male","Canada","2017",18138320
"1833",9,"Population, male","Central America and Caribbean","2017",43095564
"1834",10,"Population, male","Central Asia","2017",44777798
"1835",11,"Population, male","China","2017",717926611
"1836",12,"Population, male","EU-12","2017",48534864
"1837",13,"Population, male","EU-15","2017",200184350
"1838",14,"Population, male","Europe_Eastern","2017",26450367
"1839",15,"Population, male","Europe_Non_EU","2017",51018192
"1840",16,"Population, male","European Free Trade Association","2017",7041913
"1841",17,"Population, male","India","2017",699587889
"1842",18,"Population, male","Indonesia","2017",133245399
"1843",19,"Population, male","Japan","2017",61765051
"1844",20,"Population, male","Mexico","2017",60126616
"1845",21,"Population, male","Middle East","2017",136822508
"1846",22,"Population, male","Pakistan","2017",110003086
"1847",23,"Population, male","Russia","2017",67064796
"1848",24,"Population, male","South Africa","2017",27465269
"1849",25,"Population, male","South America_Northern","2017",15850588
"1850",26,"Population, male","South America_Southern","2017",43728661
"1851",27,"Population, male","South Asia","2017",122916595
"1852",28,"Population, male","South Korea","2017",25706975
"1853",29,"Population, male","Southeast Asia","2017",211747971
"1854",30,"Population, total","Taiwan","2017",0
"1855",31,"Population, male","Argentina","2017",21800696
"1856",32,"Population, male","Colombia","2017",23874571
"1857",1,"Population, male","USA","2018",163478709
"1858",2,"Population, male","Africa_Eastern","2018",163563977
"1859",3,"Population, male","Africa_Northern","2018",101134710
"1860",4,"Population, male","Africa_Southern","2018",87383756
"1861",5,"Population, male","Africa_Western","2018",265695539
"1862",6,"Population, male","Australia_NZ","2018",14798064
"1863",7,"Population, male","Brazil","2018",103354449
"1864",8,"Population, male","Canada","2018",18405543
"1865",9,"Population, male","Central America and Caribbean","2018",43558698
"1866",10,"Population, male","Central Asia","2018",45466701
"1867",11,"Population, male","China","2018",721041033
"1868",12,"Population, male","EU-12","2018",48488870
"1869",13,"Population, male","EU-15","2018",200920296
"1870",14,"Population, male","Europe_Eastern","2018",26325657
"1871",15,"Population, male","Europe_Non_EU","2018",51316638
"1872",16,"Population, male","European Free Trade Association","2018",7097768
"1873",17,"Population, male","India","2018",707149230
"1874",18,"Population, male","Indonesia","2018",134536680
"1875",19,"Population, male","Japan","2018",61670382
"1876",20,"Population, male","Mexico","2018",60685164
"1877",21,"Population, male","Middle East","2018",139312288
"1878",22,"Population, male","Pakistan","2018",111438323
"1879",23,"Population, male","Russia","2018",67084512
"1880",24,"Population, male","South Africa","2018",27822349
"1881",25,"Population, male","South America_Northern","2018",15486516
"1882",26,"Population, male","South America_Southern","2018",44481159
"1883",27,"Population, male","South Asia","2018",124563217
"1884",28,"Population, male","South Korea","2018",25802041
"1885",29,"Population, male","Southeast Asia","2018",213977694
"1886",30,"Population, total","Taiwan","2018",0
"1887",31,"Population, male","Argentina","2018",22027014
"1888",32,"Population, male","Colombia","2018",24331054
"1889",1,"Population, male","USA","2019",164294083
"1890",2,"Population, male","Africa_Eastern","2019",167921464
"1891",3,"Population, male","Africa_Northern","2019",102759829
"1892",4,"Population, male","Africa_Southern","2019",89957326
"1893",5,"Population, male","Africa_Western","2019",273008740
"1894",6,"Population, male","Australia_NZ","2019",15032210
"1895",7,"Population, male","Brazil","2019",104119798
"1896",8,"Population, male","Canada","2019",18680213
"1897",9,"Population, male","Central America and Caribbean","2019",44002521
"1898",10,"Population, male","Central Asia","2019",46184575
"1899",11,"Population, male","China","2019",723344681
"1900",12,"Population, male","EU-12","2019",48466369
"1901",13,"Population, male","EU-15","2019",201389006
"1902",14,"Population, male","Europe_Eastern","2019",26178481
"1903",15,"Population, male","Europe_Non_EU","2019",51594057
"1904",16,"Population, male","European Free Trade Association","2019",7152886
"1905",17,"Population, male","India","2019",714325057
"1906",18,"Population, male","Indonesia","2019",135798442
"1907",19,"Population, male","Japan","2019",61567714
"1908",20,"Population, male","Mexico","2019",61187228
"1909",21,"Population, male","Middle East","2019",141754988
"1910",22,"Population, male","Pakistan","2019",113015042
"1911",23,"Population, male","Russia","2019",67076532
"1912",24,"Population, male","South Africa","2019",28207948
"1913",25,"Population, male","South America_Northern","2019",15058130
"1914",26,"Population, male","South America_Southern","2019",45247329
"1915",27,"Population, male","South Asia","2019",126172331
"1916",28,"Population, male","South Korea","2019",25874966
"1917",29,"Population, male","Southeast Asia","2019",216157988
"1918",30,"Population, total","Taiwan","2019",0
"1919",31,"Population, male","Argentina","2019",22249019
"1920",32,"Population, male","Colombia","2019",24779301
"1921",1,"Population, male","USA","2020",165910939
"1922",2,"Population, male","Africa_Eastern","2020",172371530
"1923",3,"Population, male","Africa_Northern","2020",104348043
"1924",4,"Population, male","Africa_Southern","2020",92585310
"1925",5,"Population, male","Africa_Western","2020",280486602
"1926",6,"Population, male","Australia_NZ","2020",15253142
"1927",7,"Population, male","Brazil","2020",104779288
"1928",8,"Population, male","Canada","2020",18885404
"1929",9,"Population, male","Central America and Caribbean","2020",44424696
"1930",10,"Population, male","Central Asia","2020",46901607
"1931",11,"Population, male","China","2020",724698782
"1932",12,"Population, male","EU-12","2020",48385620
"1933",13,"Population, male","EU-15","2020",201798351
"1934",14,"Population, male","Europe_Eastern","2020",26014846
"1935",15,"Population, male","Europe_Non_EU","2020",51848634
"1936",16,"Population, male","European Free Trade Association","2020",7205924
"1937",17,"Population, male","India","2020",720997448
"1938",18,"Population, male","Indonesia","2020",136927582
"1939",19,"Population, male","Japan","2020",61375600
"1940",20,"Population, male","Mexico","2020",61587451
"1941",21,"Population, male","Middle East","2020",143347211
"1942",22,"Population, male","Pakistan","2020",114815641
"1943",23,"Population, male","Russia","2020",66925854
"1944",24,"Population, male","South Africa","2020",28580784
"1945",25,"Population, male","South America_Northern","2020",14806315
"1946",26,"Population, male","South America_Southern","2020",45845963
"1947",27,"Population, male","South Asia","2020",128007462
"1948",28,"Population, male","South Korea","2020",25897329
"1949",29,"Population, male","Southeast Asia","2020",218293972
"1950",30,"Population, total","Taiwan","2020",0
"1951",31,"Population, male","Argentina","2020",22465694
"1952",32,"Population, male","Colombia","2020",25139588
"1953",1,"Population, male","USA","2021",166072196
"1954",2,"Population, male","Africa_Eastern","2021",176791419
"1955",3,"Population, male","Africa_Northern","2021",105889746
"1956",4,"Population, male","Africa_Southern","2021",95246292
"1957",5,"Population, male","Africa_Western","2021",288058485
"1958",6,"Population, male","Australia_NZ","2021",15285354
"1959",7,"Population, male","Brazil","2021",105291292
"1960",8,"Population, male","Canada","2021",18995529
"1961",9,"Population, male","Central America and Caribbean","2021",44825968
"1962",10,"Population, male","Central Asia","2021",47603673
"1963",11,"Population, male","China","2021",724881682
"1964",12,"Population, male","EU-12","2021",48091620
"1965",13,"Population, male","EU-15","2021",201915753
"1966",14,"Population, male","Europe_Eastern","2021",25797690
"1967",15,"Population, male","Europe_Non_EU","2021",51999888
"1968",16,"Population, male","European Free Trade Association","2021",7258473
"1969",17,"Population, male","India","2021",726503429
"1970",18,"Population, male","Indonesia","2021",137852478
"1971",19,"Population, male","Japan","2021",61087180
"1972",20,"Population, male","Mexico","2021",61856137
"1973",21,"Population, male","Middle East","2021",144684642
"1974",22,"Population, male","Pakistan","2021",116815852
"1975",23,"Population, male","Russia","2021",66624709
"1976",24,"Population, male","South Africa","2021",28894608
"1977",25,"Population, male","South America_Northern","2021",14655833
"1978",26,"Population, male","South America_Southern","2021",46340271
"1979",27,"Population, male","South Asia","2021",130010740
"1980",28,"Population, male","South Korea","2021",25842376
"1981",29,"Population, male","Southeast Asia","2021",220180356
"1982",30,"Population, total","Taiwan","2021",0
"1983",31,"Population, male","Argentina","2021",22678199
"1984",32,"Population, male","Colombia","2021",25415242
"1985",1,"Population, male","USA","2022",166590173
"1986",2,"Population, male","Africa_Eastern","2022",181201256
"1987",3,"Population, male","Africa_Northern","2022",107384631
"1988",4,"Population, male","Africa_Southern","2022",97917052
"1989",5,"Population, male","Africa_Western","2022",295740537
"1990",6,"Population, male","Australia_NZ","2022",15439784
"1991",7,"Population, male","Brazil","2022",105733027
"1992",8,"Population, male","Canada","2022",19346659
"1993",9,"Population, male","Central America and Caribbean","2022",45216874
"1994",10,"Population, male","Central Asia","2022",48517319
"1995",11,"Population, male","China","2022",724357271
"1996",12,"Population, male","EU-12","2022",47779907
"1997",13,"Population, male","EU-15","2022",202665359
"1998",14,"Population, male","Europe_Eastern","2022",22923589
"1999",15,"Population, male","Europe_Non_EU","2022",52181755
"2000",16,"Population, male","European Free Trade Association","2022",7323823
"2001",17,"Population, male","India","2022",731180498
"2002",18,"Population, male","Indonesia","2022",138703277
"2003",19,"Population, male","Japan","2022",60810077
"2004",20,"Population, male","Mexico","2022",62194954
"2005",21,"Population, male","Middle East","2022",146670975
"2006",22,"Population, male","Pakistan","2022",118960880
"2007",23,"Population, male","Russia","2022",66670833
"2008",24,"Population, male","South Africa","2022",29168006
"2009",25,"Population, male","South America_Northern","2022",14700398
"2010",26,"Population, male","South America_Southern","2022",46758087
"2011",27,"Population, male","South Asia","2022",131669912
"2012",28,"Population, male","South Korea","2022",25773753
"2013",29,"Population, male","Southeast Asia","2022",222197640
"2014",30,"Population, total","Taiwan","2022",0
"2015",31,"Population, male","Argentina","2022",22889298
"2016",32,"Population, male","Colombia","2022",25575607
